Age,Experience,Family,Education,Personal Loan,Securities Account,CD Account,Online,CreditCard,Income,CCAvg,Mortgage
62,36,1,3,0,0,0,0,0,6250000,3500000,1000000
48,23,4,2,1,1,1,1,0,7999999,4099999,1000000
61,36,4,1,0,0,0,0,0,4666666,3100000,1000000
29,3,3,1,0,0,0,1,1,3416666,2000000,1000000
45,21,1,3,0,0,0,1,0,3416666,1300000,1000000
39,14,2,2,0,0,0,1,0,2833333,1300000,1000000
31,6,4,1,0,0,0,1,0,5416666,3200000,115000000
39,14,2,2,0,0,0,1,0,2999999,1300000,1000000
63,38,1,1,0,0,0,0,0,13750000,2300000,456000000
28,2,2,2,0,1,0,1,0,3583333,1300000,1000000
56,30,2,2,0,0,0,1,0,2750000,1700000,1000000
31,6,2,1,0,0,0,0,0,15999999,7700000,1000000
46,20,3,2,0,0,0,1,1,7833333,1700000,1000000
42,18,4,1,0,1,0,0,0,8500000,1800000,245999999
53,29,4,3,1,0,0,0,0,13833333,8400000,1000000
41,17,2,2,0,0,0,1,1,9250000,2800000,1000000
61,36,1,2,1,1,1,0,1,13750000,3600000,1000000
31,5,2,2,1,0,0,1,0,8750000,4099999,1000000
62,38,1,2,0,0,0,0,0,5416666,1000000,1000000
59,34,3,2,0,0,1,1,1,2500000,2300000,104999999
49,24,1,1,0,0,0,0,0,6833333,3899999,1000000
65,39,4,3,0,0,0,0,1,9333333,2700000,1000000
30,6,3,3,1,0,0,1,0,17083333,7300000,1000000
32,7,1,1,0,0,0,1,1,11416666,1000000,1000000
56,31,2,3,0,1,0,1,0,6666666,1000000,1000000
36,10,1,1,0,0,0,1,0,5583333,2999999,95999999
58,34,4,3,1,0,0,0,0,13666666,4600000,1000000
27,3,3,1,0,0,0,1,1,7999999,2500000,1000000
41,16,2,3,0,0,0,1,0,2083333,1000000,1000000
59,35,4,1,0,0,0,0,1,3750000,1400000,131999999
56,32,4,2,0,1,0,1,0,8416666,2000000,90999999
52,26,1,1,0,0,0,1,0,8750000,3400000,1000000
35,5,4,3,0,0,0,0,0,6666666,2800000,1000000
47,21,2,2,0,0,0,0,1,8083333,2700000,1000000
29,4,1,2,0,0,0,1,0,7083333,1800000,1000000
31,6,4,2,0,0,0,1,0,7916666,3200000,106999999
62,36,2,3,1,0,0,1,0,14166666,7300000,1000000
48,18,4,3,1,0,0,1,0,16166666,6999999,1000000
26,1,2,3,0,0,0,0,1,2999999,1900000,124000000
60,34,2,1,0,0,0,1,1,9500000,2999999,1000000
35,11,3,1,0,0,0,0,0,5416666,3800000,1000000
40,15,2,1,0,0,0,1,0,15583333,4300000,1000000
31,5,3,1,0,0,0,1,0,3333333,2000000,1000000
50,25,4,1,0,0,0,1,0,2166666,1800000,1000000
33,7,1,3,1,0,1,1,1,12583333,4999999,106999999
37,11,3,1,0,0,0,1,0,3833333,1900000,1000000
38,14,1,3,0,0,0,0,1,6333333,2500000,1000000
63,38,4,2,0,0,0,0,0,7999999,1100000,1000000
57,32,3,2,0,1,0,1,0,4500000,1500000,1000000
61,35,1,1,0,0,0,1,0,6250000,2600000,1000000
37,12,3,3,0,0,0,1,1,9333333,2200000,341999999
51,25,2,2,1,0,0,1,0,16833333,5200000,1000000
44,20,1,1,0,0,0,0,0,2833333,2000000,92000000
63,37,1,2,0,1,0,0,1,2666666,1800000,1000000
43,18,2,2,0,0,0,1,1,2750000,2400000,1000000
38,14,4,2,0,0,0,1,0,3083333,1400000,101999999
34,9,4,3,0,0,0,1,0,2666666,2100000,1000000
48,23,3,1,1,0,1,1,1,15416666,1200000,1000000
29,5,2,1,0,0,0,0,1,7749999,3500000,1000000
37,11,2,2,1,0,0,1,0,12583333,1800000,422000000
60,35,2,1,0,1,0,1,0,10916666,4900000,1000000
46,20,4,3,0,0,0,1,0,7166666,3600000,104999999
34,10,1,2,0,0,0,0,0,4500000,2500000,131999999
56,30,2,1,0,0,0,0,0,7083333,2100000,1000000
57,31,4,1,1,1,1,1,0,10500000,6199999,1000000
62,36,2,3,0,0,0,0,0,4666666,2000000,1000000
32,8,2,1,0,0,0,0,0,12750000,5330000,1000000
51,26,2,1,0,0,0,1,0,2166666,1000000,103999999
55,29,2,3,0,0,0,0,0,3750000,1400000,1000000
60,34,2,1,0,0,0,0,0,7916666,2999999,249999999
40,16,4,1,0,0,0,1,0,8416666,1800000,156000000
62,38,4,1,0,1,0,1,0,4250000,3200000,1000000
63,39,3,3,0,0,0,1,1,7916666,2999999,1000000
60,34,2,1,0,0,0,1,0,10000000,2999999,360000000
59,34,3,2,0,0,0,1,1,2750000,2300000,1000000
26,1,1,1,0,0,0,0,0,9500000,2900000,1000000
56,32,1,3,0,0,0,0,1,4999999,2600000,1000000
58,32,3,1,0,0,0,1,0,3666666,2400000,1000000
57,31,1,1,0,0,0,0,0,4583333,1200000,1000000
48,23,4,2,0,0,0,0,0,3916666,1400000,119000000
30,6,1,1,0,0,0,1,0,16333333,6999999,1000000
45,21,2,1,0,0,0,0,0,12666666,8599999,133000000
64,38,3,2,0,0,0,1,1,3666666,1700000,1000000
44,20,1,1,0,0,0,1,0,13416666,2700000,1000000
51,25,4,3,0,0,0,0,1,2250000,1600000,1000000
43,16,3,2,0,0,0,0,0,6916666,3330000,1000000
29,3,4,2,0,0,0,0,0,10000000,2800000,1000000
56,30,2,1,0,0,0,0,1,11166666,1500000,1000000
65,41,3,3,0,0,0,1,0,4333333,1100000,1000000
46,22,2,1,0,0,0,0,1,17500000,7669999,1000000
48,24,4,2,0,1,0,0,1,7583333,2400000,1000000
56,31,1,3,0,0,0,1,0,7999999,1100000,1000000
61,37,3,2,0,0,0,0,1,3583333,1400000,1000000
46,20,4,3,0,0,0,0,1,2000000,1600000,1000000
58,34,2,1,0,0,0,1,1,8333333,2600000,1000000
31,5,2,2,0,0,0,1,1,3416666,1300000,131999999
27,3,1,1,0,0,0,1,0,17749999,7330000,159000000
44,20,1,3,0,0,0,0,0,2666666,2400000,1000000
44,20,1,1,0,0,0,1,0,2250000,2000000,1000000
51,27,2,1,0,0,0,0,1,13916666,1400000,108000000
39,13,3,2,0,0,0,1,0,3083333,1200000,1000000
32,8,2,1,0,0,0,1,0,17666666,7499999,566000000
33,7,1,2,0,0,0,0,0,9416666,3700000,234000000
40,16,4,2,0,0,0,1,1,2583333,1400000,1000000
36,12,2,1,0,0,0,1,1,16666666,7499999,1000000
52,28,1,1,0,0,0,1,0,1666666,1300000,1000000
54,29,2,3,0,0,0,1,0,5916666,3300000,152999999
26,2,4,1,0,1,1,1,0,6999999,3600000,1000000
39,15,1,3,0,0,0,1,0,5583333,2500000,1000000
46,19,3,2,0,0,0,1,0,2999999,1670000,1000000
57,32,1,1,0,0,0,1,0,2583333,2300000,1000000
59,33,2,3,0,0,0,1,1,6916666,3300000,151000000
52,26,2,2,0,0,0,0,1,5500000,2500000,1000000
52,26,1,3,0,0,0,1,0,3333333,1300000,1000000
50,20,4,3,0,0,0,1,0,3083333,1400000,1000000
41,17,2,3,0,0,0,0,1,5250000,1600000,1000000
43,19,3,1,1,0,0,1,0,11416666,3400000,1000000
25,0,2,2,0,0,0,1,1,8333333,2800000,319999999
40,16,2,1,0,0,0,1,0,11416666,3200000,1000000
35,10,4,3,0,0,0,1,0,7583333,3100000,183000000
60,36,3,2,0,0,0,1,1,3583333,1400000,1000000
57,31,2,1,0,0,0,0,1,11916666,3700000,395000000
44,19,1,2,0,1,0,0,0,6833333,1200000,230999999
61,36,3,3,0,0,0,1,1,4166666,1900000,83000000
33,7,1,1,0,1,1,1,1,7916666,3500000,1000000
45,20,1,1,0,1,1,1,0,5916666,3400000,1000000
45,21,1,1,0,0,0,0,0,11083333,5699999,1000000
64,38,2,3,0,0,0,1,0,4500000,1700000,138000000
50,24,4,1,0,0,0,1,0,3666666,2800000,110000000
28,3,4,1,0,0,0,1,0,3416666,1800000,136000000
37,12,2,2,0,1,0,0,1,4333333,2100000,1000000
62,36,3,3,0,0,0,1,1,3083333,1300000,1000000
29,5,4,2,0,0,0,0,1,2750000,1400000,90000000
49,23,3,2,0,0,0,1,0,7583333,1700000,152000000
46,22,2,3,0,0,0,0,0,5333333,3100000,221999999
60,34,4,2,0,0,0,0,0,6083333,2700000,230000000
55,31,2,1,0,0,0,0,0,3083333,1200000,1000000
33,8,1,3,1,0,0,0,0,13916666,8400000,1000000
53,29,2,1,0,0,0,1,0,3083333,1400000,1000000
50,24,4,1,0,0,0,1,0,7666666,5900000,1000000
28,3,4,2,0,0,0,1,1,5583333,2700000,1000000
42,17,2,3,0,0,0,0,0,2916666,1000000,1000000
33,9,1,1,0,0,0,1,1,6000000,2200000,1000000
40,14,2,1,0,0,0,0,0,5500000,1700000,1000000
31,6,4,1,0,0,0,0,0,4666666,1800000,1000000
41,16,4,2,0,0,0,1,0,3750000,1000000,1000000
52,27,2,2,0,0,0,0,1,4750000,2999999,122000000
65,35,4,3,0,0,0,1,1,5583333,2670000,90000000
48,24,1,1,0,0,0,0,1,12166666,6000000,1000000
45,21,3,2,0,0,0,1,0,4666666,1600000,1000000
26,0,2,1,0,0,0,0,0,13416666,8199999,155000000
64,38,2,3,0,1,0,0,0,2833333,1200000,1000000
41,14,3,2,0,0,0,1,0,7166666,3330000,1000000
43,18,4,1,1,0,0,0,0,11666666,6299999,85000000
60,36,4,1,0,0,0,0,0,6166666,3200000,1000000
62,37,1,1,0,0,0,0,0,1750000,1100000,95000000
46,21,2,3,0,0,0,1,0,1750000,1700000,1000000
36,11,2,2,0,0,0,0,0,2250000,1300000,119999999
31,5,4,1,0,0,0,0,0,3333333,1800000,1000000
43,18,3,3,0,0,0,0,1,7916666,1500000,1000000
46,22,1,3,0,0,0,0,0,7083333,1800000,118000000
50,26,4,2,0,0,0,1,0,4500000,2100000,152000000
52,27,2,2,0,0,0,1,1,3833333,1700000,115000000
27,3,3,2,0,0,0,0,0,3666666,2000000,1000000
34,9,1,1,0,0,0,1,0,6666666,3800000,1000000
49,24,1,1,0,0,0,1,0,7833333,3899999,267999999
52,26,2,2,0,0,0,0,1,2583333,1700000,1000000
37,11,2,1,0,0,0,0,1,6000000,3800000,181999999
53,27,1,1,0,0,0,1,0,17000000,2700000,601999999
54,29,3,1,1,1,1,0,0,10916666,2999999,1000000
29,3,2,1,0,0,0,1,0,16833333,5500000,1000000
35,11,1,2,0,0,0,0,0,3833333,2500000,1000000
32,6,4,1,0,1,1,1,1,4666666,1200000,1000000
38,13,4,3,0,0,0,1,0,2916666,1200000,1000000
44,20,4,1,1,0,1,1,1,15249999,1700000,568000000
44,20,1,3,0,1,0,0,1,4583333,1300000,1000000
48,22,1,1,0,0,1,1,1,12583333,1000000,1000000
46,20,1,1,0,0,1,1,1,10833333,6700000,1000000
35,9,3,3,1,0,0,1,0,10416666,1800000,1000000
56,32,3,3,1,0,0,0,0,9166666,4900000,1000000
49,24,1,1,0,0,0,0,1,6833333,3899999,1000000
57,32,2,3,0,0,0,1,0,4500000,3100000,1000000
35,10,1,1,0,0,0,1,1,12916666,9600000,1000000
44,20,3,1,1,0,0,1,0,16416666,3700000,1000000
38,14,4,2,0,0,0,1,0,3333333,1400000,101000000
57,33,3,1,0,1,1,1,1,4750000,2500000,181999999
35,10,1,2,0,0,0,0,0,7499999,3600000,1000000
29,3,2,1,0,0,0,0,0,11083333,2300000,1000000
58,32,1,1,0,0,0,1,0,5916666,2600000,1000000
40,16,4,1,0,1,0,1,0,6333333,3670000,1000000
51,26,2,1,0,0,0,1,0,2250000,1000000,115000000
61,36,1,1,0,0,0,0,0,1833333,1100000,1000000
46,20,2,3,0,0,0,0,0,6083333,1400000,1000000
55,31,4,1,0,0,0,1,0,5166666,2500000,1000000
35,10,4,3,0,1,0,1,0,7583333,3100000,1000000
60,34,1,1,0,0,0,1,0,3916666,1200000,1000000
28,3,4,3,0,0,0,0,0,1916666,1500000,1000000
43,19,1,1,0,0,0,1,0,11666666,5699999,1000000
61,36,3,3,0,0,0,1,1,5583333,1900000,1000000
48,22,3,2,0,0,0,1,0,7583333,1700000,1000000
65,39,2,1,0,1,1,1,1,2500000,1400000,1000000
45,19,2,2,0,1,0,1,0,8583333,2700000,1000000
36,11,4,3,0,0,0,0,1,1750000,1200000,1000000
45,20,2,3,0,0,0,1,0,6166666,3200000,1000000
60,34,1,1,0,0,0,1,0,5916666,2600000,231999999
47,22,1,1,0,0,0,1,0,3083333,1100000,149000000
32,7,4,1,0,1,0,1,0,5500000,2300000,1000000
48,23,1,2,1,1,1,1,0,10333333,6100000,87000000
33,8,1,1,0,0,0,1,1,11416666,1000000,1000000
49,23,4,2,1,0,0,0,1,17166666,9300000,1000000
56,32,1,3,1,1,0,0,0,14416666,6800000,1000000
59,33,1,1,0,0,0,0,0,3916666,1200000,171999999
56,30,2,1,0,0,0,0,1,10416666,3700000,352999999
30,4,2,2,0,0,0,0,0,3083333,1300000,1000000
59,29,3,3,0,0,0,1,0,4750000,2999999,1000000
38,13,2,1,0,0,0,0,0,10916666,8800000,221999999
47,22,4,2,0,0,0,1,1,3500000,1400000,115999999
54,29,4,2,0,1,0,1,0,7583333,4800000,1000000
34,9,1,3,1,0,0,0,0,15833333,1800000,1000000
41,16,2,2,0,0,0,0,0,2916666,1300000,119000000
47,23,2,1,0,0,0,1,1,15249999,2400000,285000000
44,19,4,3,0,0,0,0,0,7166666,2900000,1000000
43,18,3,1,0,0,0,1,1,9583333,2000000,181000000
31,7,1,1,0,0,0,1,0,9250000,4999999,1000000
28,2,4,3,0,0,0,1,1,4583333,2300000,1000000
55,25,4,3,0,0,0,0,0,2916666,1400000,88999999
42,17,1,2,0,0,0,1,1,8583333,1100000,199999999
53,29,1,2,0,0,0,1,0,8750000,3700000,257000000
30,6,1,1,0,0,0,0,0,13833333,6999999,1000000
65,40,3,3,0,0,0,0,1,2750000,1100000,1000000
43,18,2,3,0,0,0,1,0,6416666,3200000,1000000
56,32,1,2,0,0,0,1,0,2250000,1100000,1000000
25,0,3,3,0,0,0,0,0,5333333,3600000,159999999
35,10,3,1,0,1,1,1,1,3500000,2300000,1000000
50,26,1,2,0,0,0,1,0,4500000,2600000,1000000
36,10,4,1,0,0,0,1,0,2666666,1300000,98000000
34,8,4,2,0,0,0,0,1,6000000,3200000,1000000
32,6,4,3,0,0,0,0,0,5500000,2800000,167999999
51,25,4,1,0,0,0,1,0,6000000,3600000,98000000
52,25,3,2,0,0,0,1,0,4416666,2000000,1000000
65,39,3,2,0,0,0,1,1,3500000,1700000,1000000
51,24,2,2,0,0,0,1,0,2750000,2000000,1000000
37,13,1,2,0,0,0,0,1,9750000,1800000,1000000
35,11,3,1,0,0,0,1,0,6416666,3800000,240999999
67,41,2,1,0,0,0,0,0,2666666,1400000,81000000
30,6,3,1,1,0,0,1,0,15916666,5900000,142999999
62,38,1,1,0,1,1,1,1,14416666,3899999,1000000
42,17,1,3,0,0,0,1,0,7833333,4700000,1000000
48,22,1,2,0,0,0,1,0,4583333,2200000,113000000
61,36,2,1,0,0,0,0,0,6083333,3800000,1000000
36,6,4,3,0,1,0,0,0,8500000,2800000,1000000
48,24,1,2,0,0,0,1,0,8500000,3600000,334999999
65,39,2,1,0,0,0,0,0,2750000,1400000,1000000
25,1,1,1,0,0,0,1,1,10833333,6400000,1000000
55,30,2,2,0,0,0,1,0,4666666,2999999,1000000
63,37,1,3,1,0,0,0,0,10166666,5100000,1000000
31,5,4,2,0,0,0,0,0,9250000,2800000,269000000
43,17,3,1,0,0,0,0,0,9166666,2100000,1000000
28,4,3,2,0,0,0,1,0,6749999,1700000,81000000
37,11,3,2,0,0,0,1,1,7833333,1900000,219000000
27,3,3,1,0,1,0,1,0,10333333,3500000,390000000
62,38,1,1,0,0,0,0,0,11250000,3899999,1000000
51,24,1,2,0,0,0,1,0,7499999,3670000,1000000
56,30,3,1,0,1,0,1,0,5916666,1800000,159999999
56,30,3,2,0,0,0,0,0,7499999,2700000,1000000
44,19,4,3,0,0,0,1,0,5083333,2900000,90000000
46,19,3,2,0,0,0,0,0,7833333,3670000,1000000
56,32,3,1,1,0,1,1,1,11416666,1600000,343000000
56,30,1,1,0,0,0,0,0,16416666,3899999,1000000
57,33,1,1,0,0,0,1,0,14583333,8400000,1000000
31,6,4,3,0,0,1,1,1,2583333,2100000,104999999
65,41,4,2,0,0,0,0,0,10583333,2700000,1000000
31,7,2,2,0,0,1,1,1,7749999,2999999,1000000
36,10,1,3,0,0,0,1,0,8750000,3800000,1000000
56,30,4,1,1,1,1,1,0,10250000,1300000,373000000
52,27,1,1,0,0,0,0,0,16333333,9100000,1000000
42,18,4,2,0,0,0,0,0,5166666,3200000,1000000
55,30,3,1,0,0,0,0,1,5583333,2700000,1000000
49,24,1,3,0,1,0,0,0,2083333,1400000,101999999
51,25,4,1,0,0,0,1,1,3416666,1100000,1000000
26,2,4,1,0,0,0,1,0,6999999,3600000,1000000
32,7,1,2,0,1,0,0,1,7916666,3600000,1000000
54,29,1,3,0,0,0,0,0,9166666,1100000,1000000
50,24,4,1,0,0,0,1,0,4583333,1100000,1000000
59,33,1,1,0,0,0,1,0,3833333,1200000,1000000
61,36,4,2,0,0,0,1,0,1833333,1400000,1000000
43,19,2,1,0,1,0,1,0,17749999,7669999,1000000
39,14,3,3,0,0,0,1,1,8083333,2200000,108000000
56,26,3,3,0,0,0,0,0,5166666,2400000,1000000
38,14,2,1,0,0,0,1,0,8583333,1000000,1000000
25,1,2,1,0,0,0,1,0,10333333,2999999,242000000
42,17,2,1,0,0,0,1,0,9166666,1400000,275999999
42,18,1,1,0,0,0,0,0,10583333,1300000,1000000
50,26,4,2,0,0,0,1,0,2833333,1500000,113000000
56,30,3,2,0,0,0,0,1,9416666,2700000,1000000
43,18,2,3,0,0,0,0,0,7916666,4800000,113000000
60,35,3,2,0,0,0,0,0,5333333,1500000,1000000
42,16,3,2,1,1,1,1,0,16916666,5800000,1000000
57,33,4,1,1,0,0,1,0,12166666,1900000,198999999
48,24,1,2,0,0,0,1,0,5500000,2600000,187000000
37,11,3,1,0,1,0,0,0,6749999,3100000,1000000
57,32,3,3,0,0,0,1,0,6333333,2600000,1000000
62,32,4,3,0,0,0,0,0,5416666,2670000,142999999
39,9,2,3,1,0,1,1,1,10833333,6999999,247000000
38,13,2,2,0,0,0,0,1,2583333,2400000,121000000
54,28,2,3,0,0,0,0,0,3583333,1400000,1000000
45,21,1,3,0,0,0,1,1,6250000,1800000,245999999
39,15,1,3,0,0,0,0,0,3083333,2400000,1000000
45,19,1,1,0,0,0,1,0,2833333,1200000,1000000
62,38,1,3,0,0,0,0,0,7499999,2800000,1000000
43,19,1,1,0,0,0,1,0,7749999,1300000,219000000
30,6,1,2,0,0,0,1,0,4416666,3400000,1000000
35,10,3,1,0,0,0,0,0,6166666,3300000,1000000
58,34,1,3,0,0,0,1,0,3916666,2200000,1000000
44,19,1,3,0,0,0,1,0,3500000,1600000,1000000
56,29,3,2,0,0,0,1,0,5250000,2000000,1000000
28,2,2,1,0,0,0,1,0,12666666,2999999,1000000
64,39,3,1,0,0,0,0,0,7083333,3400000,186000000
63,39,4,2,0,0,0,1,0,4333333,2200000,1000000
44,20,1,3,0,0,0,1,1,6749999,1800000,1000000
34,9,1,3,1,0,1,1,1,16916666,5800000,1000000
50,24,3,2,0,0,0,1,0,7833333,4000000,1000000
51,25,1,3,1,1,1,1,0,16083333,4300000,589999999
30,4,1,3,0,0,0,1,0,4166666,2900000,1000000
55,31,2,1,0,0,0,1,0,2916666,1200000,1000000
57,33,1,3,0,0,0,1,0,5583333,2800000,1000000
43,19,2,1,0,0,0,1,0,5833333,4200000,1000000
61,36,2,2,0,0,0,1,0,3416666,1500000,1000000
49,23,4,1,0,0,0,0,0,4250000,3600000,1000000
52,28,3,2,0,0,1,1,1,4250000,2900000,83999999
57,33,3,1,0,1,0,1,0,3500000,2500000,152000000
53,23,4,3,0,0,0,1,1,5833333,2999999,1000000
52,28,1,3,0,0,0,1,0,6166666,2800000,231999999
39,15,4,1,0,0,0,0,0,6166666,3400000,87000000
58,34,1,3,0,0,0,0,0,2583333,2200000,1000000
36,12,1,2,0,0,0,0,0,4166666,2500000,1000000
45,21,4,3,0,0,0,1,1,7999999,2999999,1000000
30,5,1,2,0,0,0,1,0,7499999,3600000,1000000
49,25,4,1,0,0,0,1,0,2833333,1200000,83999999
44,20,4,3,0,0,0,1,0,7749999,2999999,277999999
43,17,3,2,0,0,0,1,0,3666666,1500000,1000000
42,18,4,1,0,0,0,0,0,8416666,1800000,185000000
29,4,2,1,0,0,0,1,0,11083333,4300000,1000000
28,2,1,1,0,0,0,1,1,4500000,2500000,1000000
50,24,1,1,0,0,0,0,0,11833333,2000000,1000000
44,19,4,2,0,0,0,1,0,3500000,1000000,1000000
52,26,1,1,0,0,0,0,0,10500000,5900000,1000000
28,4,1,1,0,0,0,0,0,13916666,7330000,1000000
62,38,2,1,0,0,0,0,1,5166666,2100000,1000000
34,10,1,2,0,0,0,0,1,3833333,2500000,111999999
45,20,3,3,0,0,0,1,0,8833333,1500000,1000000
52,26,2,2,0,0,0,0,0,10500000,3400000,1000000
43,18,3,3,0,0,0,0,1,8416666,1500000,108999999
54,24,1,3,0,0,0,1,0,5083333,2400000,1000000
64,38,1,1,0,0,0,1,1,10583333,2999999,1000000
27,3,1,1,0,0,0,1,1,13333333,2500000,398000000
42,17,4,2,0,0,0,0,1,6999999,2100000,203999999
28,2,4,3,0,0,0,1,0,10500000,3100000,1000000
47,22,2,1,0,0,0,0,0,1916666,1000000,79000000
39,13,4,3,0,0,0,0,0,6250000,1200000,242999999
29,3,2,1,0,0,0,1,1,10416666,1200000,1000000
39,13,2,1,0,0,0,1,0,7666666,2800000,1000000
41,15,3,3,0,0,0,1,1,5500000,1500000,1000000
37,11,2,3,0,1,0,1,0,3666666,2400000,1000000
41,17,1,1,0,0,0,0,0,1916666,2000000,1000000
45,19,1,1,0,0,0,1,0,12750000,3400000,1000000
52,26,3,2,0,0,0,1,0,7999999,4000000,1000000
58,33,3,2,0,0,0,1,0,2500000,1100000,110999999
31,5,2,1,0,0,0,0,0,2666666,1300000,1000000
26,1,4,2,0,0,0,1,0,5583333,2700000,175999999
31,7,4,2,0,0,0,0,0,3583333,1400000,79999999
42,17,2,1,0,0,0,0,0,10500000,1400000,1000000
56,31,3,2,0,1,1,1,1,5333333,2999999,1000000
52,28,1,1,0,0,0,1,0,2500000,1300000,121000000
59,35,1,3,0,1,0,0,0,5583333,2800000,1000000
32,8,1,3,0,0,0,1,1,3416666,1200000,77000000
46,22,3,1,0,0,0,0,0,3500000,1500000,1000000
52,28,2,1,0,0,0,0,1,4166666,1800000,1000000
30,5,2,1,0,0,0,0,0,11166666,4099999,1000000
32,8,1,1,0,0,0,0,0,16250000,6999999,1000000
35,11,1,2,0,0,0,0,0,4416666,3400000,1000000
49,24,1,3,0,0,0,0,0,4166666,2400000,1000000
54,30,1,3,0,0,0,1,0,6083333,2800000,1000000
56,32,3,3,1,0,0,0,0,9583333,4999999,1000000
48,22,2,2,0,0,0,1,0,7666666,3400000,1000000
28,2,1,2,0,0,0,1,0,2833333,1100000,1000000
44,17,2,2,1,0,0,0,1,11666666,4250000,1000000
30,4,3,1,1,0,0,0,0,12833333,5200000,360000000
44,20,1,1,0,0,0,1,1,11333333,5699999,1000000
30,4,1,3,0,0,0,0,0,4666666,2900000,144000000
47,23,2,2,1,0,1,1,1,15166666,7499999,1000000
64,39,4,2,0,0,1,1,1,7250000,1100000,1000000
48,21,3,2,0,0,0,1,1,7499999,2999999,1000000
63,38,1,3,0,0,0,1,0,3583333,2100000,126000000
25,0,1,1,0,0,0,0,0,9250000,2900000,323999999
61,36,2,1,0,0,0,0,0,4416666,2500000,1000000
46,21,4,2,0,0,0,1,0,4250000,1000000,1000000
57,31,1,1,0,0,0,1,1,5250000,2400000,1000000
40,15,3,3,0,0,0,1,0,5333333,1800000,114000000
49,19,3,3,1,0,1,0,1,15083333,6670000,167999999
30,5,1,1,0,0,0,1,0,12750000,1800000,1000000
41,17,4,1,0,0,0,0,0,8750000,1800000,219000000
42,15,3,2,0,1,0,0,0,2166666,2000000,1000000
63,39,2,1,0,0,0,1,1,14333333,3100000,1000000
43,17,1,1,0,1,1,1,0,4666666,1200000,1000000
59,34,3,1,0,1,0,0,0,3750000,1200000,1000000
46,20,4,3,1,0,0,1,0,9583333,5800000,1000000
33,3,4,3,0,0,0,0,0,6916666,2800000,237000000
55,29,1,1,0,0,0,1,0,5583333,1200000,152000000
36,12,4,1,1,0,0,0,0,10416666,1200000,1000000
47,20,3,2,0,1,0,0,0,7583333,2999999,186000000
59,33,2,2,0,0,0,1,0,7666666,1700000,1000000
38,12,2,1,0,0,0,0,0,15916666,1000000,381000000
42,17,2,3,0,0,0,0,0,1750000,1000000,1000000
30,3,4,2,0,0,0,1,0,6083333,2999999,1000000
63,38,2,1,0,1,1,1,1,10250000,4900000,207999999
60,35,3,1,0,0,0,1,0,7666666,1500000,1000000
62,37,3,1,0,1,0,0,1,3666666,1200000,1000000
49,23,1,1,0,0,0,1,1,7916666,1300000,1000000
59,33,4,2,0,0,0,0,0,8583333,2900000,329999999
36,10,4,1,0,0,0,1,1,3416666,2000000,1000000
46,19,3,2,0,0,0,1,0,2583333,1670000,1000000
35,8,2,2,0,0,0,0,1,5333333,2000000,1000000
50,24,1,1,0,0,0,1,1,13500000,8300000,1000000
51,25,2,3,0,0,0,1,0,3666666,1400000,1000000
41,16,3,3,0,0,0,0,0,8583333,1500000,1000000
45,20,3,2,1,0,0,0,0,15999999,9500000,536000000
41,17,1,1,0,0,0,1,0,11083333,1300000,1000000
57,32,2,3,0,0,0,1,1,3083333,1200000,1000000
51,25,1,1,0,0,0,1,0,9500000,1300000,1000000
52,28,4,2,0,0,0,1,0,4666666,1900000,108000000
43,16,3,2,1,0,1,1,1,14416666,9000000,1000000
63,38,3,2,1,0,0,0,1,12166666,4999999,1000000
28,4,1,2,0,0,0,1,1,4583333,2800000,1000000
43,18,4,2,0,0,0,1,0,8833333,2100000,1000000
41,15,2,3,0,0,0,0,0,3416666,1800000,98999999
34,8,4,1,0,0,0,0,0,4166666,1200000,1000000
28,3,1,1,0,0,0,0,0,11000000,1800000,171000000
58,32,2,1,0,1,1,1,1,8083333,2999999,161999999
39,15,2,1,0,0,0,0,0,8416666,2900000,1000000
49,23,1,3,0,0,0,1,0,3083333,2400000,1000000
33,8,3,1,0,0,0,0,1,2666666,2300000,83999999
37,12,2,1,0,0,0,1,1,11416666,4900000,1000000
33,7,1,3,0,0,0,0,0,2500000,1600000,1000000
28,3,2,1,0,0,0,1,0,15416666,7700000,223000000
54,29,4,3,0,0,0,1,1,3833333,1100000,1000000
63,38,4,2,1,0,0,0,0,14250000,5900000,111999999
57,31,3,1,0,0,1,1,1,5583333,3500000,219999999
56,30,2,3,0,0,0,1,0,3666666,1400000,1000000
54,29,4,3,0,0,0,0,1,6416666,2800000,1000000
29,5,3,1,0,0,0,1,1,7916666,2500000,1000000
41,16,2,2,0,0,0,0,1,3500000,2400000,1000000
58,32,1,1,0,0,0,0,1,15999999,3899999,1000000
61,37,2,3,0,0,0,1,0,2083333,1300000,1000000
30,4,4,1,0,0,0,1,1,3916666,1800000,1000000
62,37,3,1,0,0,0,0,0,8916666,1500000,1000000
52,28,1,1,0,0,0,1,0,7916666,1000000,1000000
29,3,4,1,0,0,0,1,1,4250000,1200000,138000000
46,20,1,3,0,0,0,1,1,5500000,1700000,155000000
52,27,1,3,0,0,0,0,1,7749999,2300000,293999999
40,16,4,3,0,0,0,0,0,5416666,2999999,1000000
49,23,1,1,0,0,0,0,0,10916666,8300000,399000000
34,9,4,3,1,0,0,0,1,14333333,9000000,1000000
35,11,2,2,0,0,0,0,0,2750000,2000000,1000000
